TestRunStatus,ExecutionDate,Document Key,Name,Assigned To
PASSED,2024-04-18,KCE-TSTRN-3550783,Node Supervision - Fault code 1812,Vivek
PASSED,2024-04-09,KCE-TSTRN-3550781,1. RAD - KCEFOB Node detection,VIGNESHWARAR
PASSED,2024-04-15,KCE-TSTRN-3550785,3. RAD - Fault activation at machine room - Covered by TA,VIGNESHWARAR
PASSED,2024-04-17,KCE-TSTRN-3550784,4. RAD - Fault activation at pit - Covered by TA,Suryanarayanan
PASSED,2024-04-22,KCE-TSTRN-3550782,Basic rush test for FOB with L4 ,Vivek
PASSED,2024-04-03,KCE-TSTRN-3553155,Yaskawa - 7 speed - Open Loop,Suryanarayanan
PASSED,2024-04-30,KCE-TSTRN-3559380,Yaskawa - 7 speed - Open Loop,Suryanarayanan
PASSED,2024-09-10,KCE-TSTRN-3573495,Yaskawa - 7 speed - Open Loop,Badaganti Sai Prasad
FAILED,2024-04-04,KCE-TSTRN-3553153,EBD A with Selcom device - Emergency Battery Drive - Automatic - Basic - Yaskawa,Suryanarayanan
PASSED,2024-05-02,KCE-TSTRN-3559378,EBD A with Selcom device - Emergency Battery Drive - Automatic - Basic - Yaskawa,Suryanarayanan
PASSED,2024-09-10,KCE-TSTRN-3573493,EBD A with Selcom device - Emergency Battery Drive - Automatic - Basic - Yaskawa,Badaganti Sai Prasad
PASSED,2024-03-07,KCE-TSTRN-3508938,KCEPDX - Automatic brake test - With dual breaks,ARUN KUMAR
FAILED,2024-03-07,KCE-TSTRN-3508939,KCEPDX - Load Weighting,ARUN KUMAR
PASSED,2024-03-07,KCE-TSTRN-3508942,KCEPDX - TTS network,ARUN KUMAR
PASSED,2024-03-08,KCE-TSTRN-3508944,KCEPDX - Manual brake test,ARUN KUMAR
INPROGRESS,2024-03-08,KCE-TSTRN-3508943,KCEPDX - Short floor distance,ARUN KUMAR
PASSED,2024-02-14,KCE-TSTRN-3508940,KCEPDX - Inspection Drive,Priyavalli
PASSED,2024-02-15,KCE-TSTRN-3508941,KCEPDX - Brake disconnections,ARUN KUMAR
INPROGRESS,2024-01-08,KCE-TSTRN-3509026,9.EPS G Duplex lifts while returning during EPD operation,Vivek
PASSED,2024-01-19,KCE-TSTRN-3509453,9.EPS G Duplex lifts while returning during EPD operation,Vivek
INPROGRESS,2024-01-08,KCE-TSTRN-3509025,13.EPS G - Single lift full return monitoring,Vivek
FAILED,2024-02-01,KCE-TSTRN-3509452,13.EPS G - Single lift full return monitoring,Vivek
PASSED,2024-02-01,KCE-TSTRN-3509458,14.EPS G operation with return order functionality,Vivek
FAILED,2024-02-01,KCE-TSTRN-3509455,11.EPS G Two lifts in group and other lift online while Normal service,Vivek
NOT_APPLICABLE,2024-03-04,KCE-TSTRN-3509451,16.EPS G operation - Lift I/O for manually selecting lifts to full service,Vivek
PASSED,2024-01-03,KCE-TSTRN-3508814,FEB G,Vivek
PASSED,2024-01-03,KCE-TSTRN-3508815,FET G,Vivek
PASSED,2024-02-02,KCE-TSTRN-3509457,FPD,Vivek
PASSED,2024-02-02,KCE-TSTRN-3509456,FPD Sign and DOP operation  ,Vivek
FAILED,2024-02-02,KCE-TSTRN-3509454,Rush test for basic regression ,Vivek
PASSED,2024-02-16,KCE-TSTRN-3508809,6. Hardware supervision without fault code_BFCB,Shrividhya
NOT_APPLICABLE,2024-01-02,KCE-TSTRN-3508799,5. Hardware supervision with 1804 error data1= value2--> Not valid for OPT solution ,Shrividhya
PASSED,2024-03-26,KCE-TSTRN-3508805,BFCB_ Basic rush test for FCB ,Suryanarayanan
PASSED,2024-01-02,KCE-TSTRN-3508804,1. MR_LWD with KCEOPT31 input  is ON state_881=0.,Shrividhya
PASSED,2024-01-02,KCE-TSTRN-3508803,2. MR_LWD with KCEOPT input is OFF state_881=0.,Shrividhya
PASSED,2024-01-02,KCE-TSTRN-3508801,3. MR_LWD with KCEOPT input activation_881=nonzero.,Shrividhya
PASSED,2024-01-02,KCE-TSTRN-3508802,4. MR_LWD with KCEOPT input activation_881=nonzero.,Shrividhya
PASSED,2024-01-02,KCE-TSTRN-3508800,5. MR_Stalling Device error with KCEOPT31 pin 5 failsafe input=closed state.,Shrividhya
PASSED,2024-01-02,KCE-TSTRN-3508811,6. MR_Stalling Device error with KCEOPT31 pin 5 failsafe input =open state.,Shrividhya
PASSED,2024-01-02,KCE-TSTRN-3508808,7.  MR_Inspection drive with 1802 fault code ,Shrividhya
PASSED,2024-01-02,KCE-TSTRN-3508810,8. MR_1802 Fault code recovery with OPT pin5 is ON,Shrividhya
PASSED,2024-01-02,KCE-TSTRN-3508807,9. MR_1802 Fault code recovery with OPT pin5 is OFF,Shrividhya
PASSED,2024-01-02,KCE-TSTRN-3508806,10. MR_1802 and 1803 Fault code recovery ,Shrividhya
INPROGRESS,2024-01-10,KCE-TSTRN-3508879,EBD A with ERD device - Emergency Battery Drive - Automatic - Basic,Badaganti Sai Prasad
PASSED,2024-02-01,KCE-TSTRN-3509272,EBD A with ERD device - Emergency Battery Drive - Automatic - Basic,Suryanarayanan
PASSED,2024-02-01,KCE-TSTRN-3510188,EBD A with ERD device - Emergency Battery Drive - Automatic - Basic,Suryanarayanan
INPROGRESS,2024-02-01,KCE-TSTRN-3509273,EBD A with ERD device - Emergency Battery Drive - Automatic - Special,Suryanarayanan
FAILED,2024-03-11,KCE-TSTRN-3549742,EBD A with ERD device - Emergency Battery Drive - Automatic - Special,Badaganti Sai Prasad
FAILED,2024-04-11,KCE-TSTRN-3553121,EBD A with ERD device - Emergency Battery Drive - Automatic - Special,Suryanarayanan
FAILED,2024-01-11,KCE-TSTRN-3508824,Elevator features - FPO A - Full Collective Peel Off Automatic Feature - FPO feature in group elevators,ARUN KUMAR
PASSED,2024-01-11,KCE-TSTRN-3508827,Elevator features - FPO C - Full Collective Peel Off Continuous Feature - FPO feature in group elevators,ARUN KUMAR
FAILED,2024-01-30,KCE-TSTRN-3509266,Group&Elevator features - HEL-C - Hospital Emergency service at landings & HEL C in-car-switch,Badaganti Sai Prasad
PASSED,2024-01-30,KCE-TSTRN-3509267,Group&Elevator features - HEL-C - Hospital Emergency service at landings & PRC NZ switch,Badaganti Sai Prasad
PASSED,2024-01-08,KCE-TSTRN-3508877,BUI - Basic functions - All - in single elevator,Badaganti Sai Prasad
PASSED,2024-01-08,KCE-TSTRN-3508866,BUI - Display Test sequence,Badaganti Sai Prasad
INPROGRESS,2024-01-05,KCE-TSTRN-3508856,FID A - Fire Detection - Whole building with alternative floor - Tests not included into TA ,ARUN KUMAR
PASSED,2024-01-22,KCE-TSTRN-3509285,FID A - Fire Detection - Whole building with alternative floor - Tests not included into TA ,Badaganti Sai Prasad
FAILED,2024-01-11,KCE-TSTRN-3508850,FRD AU1 - Phase 1 with KCECOB and KCECEB - Covered by TA,Badaganti Sai Prasad
PASSED,2024-01-24,KCE-TSTRN-3509283,FRD AU1 - Phase 1 with KCECOB and KCECEB - Covered by TA,Badaganti Sai Prasad
FAILED,2024-01-12,KCE-TSTRN-3508872,FRD AU1 - Phase 2 with KCECOB and KCECEB - Covered by TA,Badaganti Sai Prasad
PASSED,2024-01-25,KCE-TSTRN-3509271,FRD AU1 - Phase 2 with KCECOB and KCECEB - Covered by TA,Badaganti Sai Prasad
FAILED,2024-01-10,KCE-TSTRN-3508849,"Rush test case: verify defect KCE-SWBUG-3064 ""KCECPUc FPO A Issue (QIM-GLOBAL-23-0294)""",ARUN KUMAR
PASSED,2024-01-04,KCE-TSTRN-3508860,PRC NZ - Priority Call in Car,ARUN KUMAR
INPROGRESS,2024-03-19,KCE-TSTRN-3552433,FCBx_ Basic rush test for FCB with 16.4 release software ,Suryanarayanan
INPROGRESS,2024-03-26,KCE-TSTRN-3553021,FCBx_ Basic rush test for FCB with 16.4 release software ,Suryanarayanan
PASSED,2024-04-11,KCE-TSTRN-3553117,FCBx_ Basic rush test for FCB with 16.4 release software ,Suryanarayanan
INPROGRESS,2024-03-18,KCE-TSTRN-3550803,AMC - Elevator - Tools - Elevator restore,Jagadeesh
FAILED,2024-03-19,KCE-TSTRN-3552442,AMD door operation - SERIAL interface - Door spesific tests - Provocative,Jagadeesh
PASSED,2024-01-12,KCE-TSTRN-3508822,Group features - PRL L - Priority At landings Low - Phase 1,ARUN KUMAR
INPROGRESS,2024-01-12,KCE-TSTRN-3508826,Group features - PRL L - Priority At landings Low - Phase 2,ARUN KUMAR
PASSED,2024-01-29,KCE-TSTRN-3509256,Group features - PRL L - Priority At landings Low - Phase 2,ARUN KUMAR
INPROGRESS,2024-01-31,KCE-TSTRN-3509286,Normal landing call - Echoing between KCEPIO-risers,ARUN KUMAR
PASSED,2024-01-31,KCE-TSTRN-3510199,Normal landing call - Echoing between KCEPIO-risers,ARUN KUMAR
PASSED,2024-01-22,KCE-TSTRN-3509269,DIA- Direction Arrow Indication Missing during door open close update,Suryanarayanan
INPROGRESS,2024-01-24,KCE-TSTRN-3509258,EPS S and EPD - Emergency power sequencer and Drive - Separate - FRD - FID - FPD  interaction,Shrividhya
PASSED,2024-03-08,KCE-TSTRN-3549729,EPS S and EPD - Emergency power sequencer and Drive - Separate - FRD - FID - FPD  interaction,Badaganti Sai Prasad
PASSED,2024-03-07,KCE-TSTRN-3549736,8. EBD operation - Failure Counter value increment,Badaganti Sai Prasad
NOT_APPLICABLE,2024-01-31,KCE-TSTRN-3509290,BPI O  – Bypass indication at landings – Bypassed floor only,Shrividhya
FAILED,2024-01-22,KCE-TSTRN-3509279,CPI CF - Car Position Indicator - Full graphic display,Suryanarayanan
PASSED,2024-04-11,KCE-TSTRN-3553120,BFCB_ Basic rush test for FCB ,Suryanarayanan
FAILED,2024-03-08,KCE-TSTRN-3549740,BFCB_ Basic rush test for FCB ,Suryanarayanan
FAILED,2024-01-04,KCE-TSTRN-3508763,17.Breakdown scenario by Special modes:,Badaganti Sai Prasad
FAILED,2024-02-07,KCE-TSTRN-3510274,17.Breakdown scenario by Special modes:,Badaganti Sai Prasad
FAILED,2024-02-08,KCE-TSTRN-3510607,17.Breakdown scenario by Special modes:,Badaganti Sai Prasad
PASSED,2024-01-02,KCE-TSTRN-3508790,20.Battery Low Logic signal fault with special mode,Badaganti Sai Prasad
FAILED,2024-01-04,KCE-TSTRN-3508795,23.Mode priority1,Badaganti Sai Prasad
FAILED,2024-01-02,KCE-TSTRN-3508796,24.Mode priority2,Badaganti Sai Prasad
PASSED,2024-01-11,KCE-TSTRN-3508779,29.ELO operation with different Door types:,Badaganti Sai Prasad
PASSED,2024-01-05,KCE-TSTRN-3508766,KSSMUL _Car Display Operation with Epsilon color 3.,Suryanarayanan
PASSED,2024-01-17,KCE-TSTRN-3508785,KSSLMUL_Car Display Operation with KSSL - Segment Display.,Suryanarayanan
FAILED,2024-01-11,KCE-TSTRN-3508777,KNSMUL_Car Display Operation– Mondrian display,Suryanarayanan
NOT_APPLICABLE,2024-02-29,KCE-TSTRN-3549519,KNSMUL_Car Display Operation– Mondrian display,Suryanarayanan
FAILED,2024-01-03,KCE-TSTRN-3508786,KCEFCB_Landing Display operation with AVDMAT,Suryanarayanan
FAILED,2024-01-03,KCE-TSTRN-3508793,KCEFCB_Landing Display operation with Epsilon color3.,Suryanarayanan
FAILED,2024-01-03,KCE-TSTRN-3508788,KCEFCB_Landing Display operation with KSSLHLI,Suryanarayanan
PASSED,2024-02-16,KCE-TSTRN-3543882,DBR C Parameter & Setup configuration,Shrividhya
